cu_num,M,N,K,q_dtype_w,kernelId,splitK,us,kernelName,tflops,bw,errRatio
80,1,512,7168,torch.float8_e4m3fnuz,5,0,12.4802,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v1,5.88,294.72,0
80,1,1280,8192,torch.float8_e4m3fnuz,11,0,14.3155,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v1,14.65,733.23,0
80,1,2112,7168,torch.float8_e4m3fnuz,11,0,13.4147,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v1,22.57,1129.37,0
80,1,2240,7168,torch.float8_e4m3fnuz,10,0,11.8963,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,26.99,1350.67,0
80,1,4096,512,torch.float8_e4m3fnuz,9,0,4.2138,a8w8_bpreshuffle_128x16x32x128_16x16_16x16_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_intrawave_v1,9.95,499.75,0
80,1,4608,4096,torch.float8_e4m3fnuz,11,0,10.5838,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v1,35.67,1784.58,0
80,1,4608,7168,torch.float8_e4m3fnuz,5,0,13.8515,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v1,47.69,2385.77,0
80,1,7168,256,torch.float8_e4m3fnuz,75,0,6.4606,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,5.68,286.29,0
80,1,7168,2304,torch.float8_e4m3fnuz,29,0,10.1762,a8w8_bpreshuffle_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v2,32.46,1624.55,0
80,1,8192,1024,torch.float8_e4m3fnuz,15,0,6.4482,a8w8_bpreshuffle_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v1,26.02,1303.62,0
80,1,9216,4096,torch.float8_e4m3fnuz,19,0,14.4331,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v2,52.31,2616.99,0
80,1,11264,1536,torch.float8_e4m3fnuz,108,0,9.3388,a8w8_bpreshuffle_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v1,37.05,1855.22,0
80,2,4608,4096,torch.float8_e4m3fnuz,5,0,10.661,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v1,70.82,1772.91,0
80,2,9216,4096,torch.float8_e4m3fnuz,5,0,14.4331,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v1,104.62,2618.55,0
80,4,4608,4096,torch.float8_e4m3fnuz,5,0,10.4863,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v1,143.99,1804.99,0
80,4,9216,4096,torch.float8_e4m3fnuz,11,0,14.6151,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v1,206.63,2589.02,0
80,8,4608,4096,torch.float8_e4m3fnuz,5,0,10.8626,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v1,278.01,1747.36,0
80,8,9216,4096,torch.float8_e4m3fnuz,5,0,15.0571,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v1,401.13,2519.01,0
80,16,512,7168,torch.float8_e4m3fnuz,24,0,10.7923,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v2,108.82,352.20,0
80,16,576,7168,torch.float8_e4m3fnuz,10,0,11.091,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,119.12,384.27,0
80,16,1536,7168,torch.float8_e4m3fnuz,10,0,11.2927,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,311.99,989.48,0
80,16,2112,7168,torch.float8_e4m3fnuz,24,0,11.7534,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v2,412.17,1303.55,0
80,16,2240,7168,torch.float8_e4m3fnuz,10,0,11.1279,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,461.72,1459.64,0
80,16,3072,1536,torch.float8_e4m3fnuz,11,0,5.8974,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v1,256.04,820.95,0
80,16,4096,512,torch.float8_e4m3fnuz,9,0,4.939,a8w8_bpreshuffle_128x16x32x128_16x16_16x16_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_intrawave_v1,135.88,452.81,0
80,16,4608,4096,torch.float8_e4m3fnuz,24,0,10.8403,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v2,557.16,1760.78,0
80,16,4608,7168,torch.float8_e4m3fnuz,5,0,14.1863,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v1,745.06,2346.79,0
80,16,7168,256,torch.float8_e4m3fnuz,75,0,6.629,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,88.58,312.03,0
80,16,7168,2048,torch.float8_e4m3fnuz,10,0,8.769,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,535.71,1703.98,0
80,16,7168,2304,torch.float8_e4m3fnuz,15,0,10.491,a8w8_bpreshuffle_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v1,503.75,1599.59,0
80,16,9216,4096,torch.float8_e4m3fnuz,11,0,15.5867,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v1,774.99,2444.98,0
80,16,11264,1536,torch.float8_e4m3fnuz,10,0,9.7876,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,565.66,1807.03,0
80,32,512,7168,torch.float8_e4m3fnuz,10,0,11.1022,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,211.56,354.18,0
80,32,576,7168,torch.float8_e4m3fnuz,10,0,11.199,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,235.95,392.45,0
80,32,1280,8192,torch.float8_e4m3fnuz,24,0,12.4575,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v2,538.70,869.34,0
80,32,1536,7168,torch.float8_e4m3fnuz,19,0,12.6967,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v2,554.98,892.97,0
80,32,2112,7168,torch.float8_e4m3fnuz,5,0,13.1607,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v1,736.20,1178.00,0
80,32,2240,7168,torch.float8_e4m3fnuz,11,0,12.8275,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v1,801.09,1280.77,0
80,32,3072,1536,torch.float8_e4m3fnuz,112,0,6.9922,a8w8_bpreshuffle_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v1,431.90,709.98,0
80,32,4096,512,torch.float8_e4m3fnuz,9,0,4.8822,a8w8_bpreshuffle_128x16x32x128_16x16_16x16_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_intrawave_v1,274.91,486.60,0
80,32,4608,4096,torch.float8_e4m3fnuz,6,0,13.4935,a8w8_bpreshuffle_256x16x128x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_8x8x1_1x2_intrawave_v1,895.22,1430.34,0
80,32,4608,7168,torch.float8_e4m3fnuz,12,0,19.4019,a8w8_bpreshuffle_256x32x64x512_16x16_16x16_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v1,1089.55,1729.44,0
80,32,7168,256,torch.float8_e4m3fnuz,75,0,6.8302,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,171.94,337.03,0
80,32,7168,2048,torch.float8_e4m3fnuz,119,0,11.0711,a8w8_bpreshuffle_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v1,848.63,1373.34,0
80,32,7168,2304,torch.float8_e4m3fnuz,119,0,11.6614,a8w8_bpreshuffle_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v1,906.38,1461.88,0
80,32,7168,16384,torch.float8_e4m3fnuz,119,0,53.2367,a8w8_bpreshuffle_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v1,1411.84,2224.47,0
80,32,8192,1024,torch.float8_e4m3fnuz,119,0,7.4863,a8w8_bpreshuffle_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v1,717.14,1194.94,0
80,32,9216,4096,torch.float8_e4m3fnuz,119,0,18.4783,a8w8_bpreshuffle_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v1,1307.44,2081.88,0
80,32,11264,1536,torch.float8_e4m3fnuz,76,0,12.5451,a8w8_bpreshuffle_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v1,882.65,1440.53,0
80,32,24576,1536,torch.float8_e4m3fnuz,112,0,19.3781,a8w8_bpreshuffle_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v1,1246.73,2031.71,0
80,48,512,7168,torch.float8_e4m3fnuz,10,0,11.2279,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,313.79,361.89,0
80,48,2112,7168,torch.float8_e4m3fnuz,10,0,18.4707,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,786.83,849.22,0
80,48,2240,7168,torch.float8_e4m3fnuz,10,0,18.3626,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,839.43,904.85,0
80,48,4096,512,torch.float8_e4m3fnuz,9,0,5.3534,a8w8_bpreshuffle_128x16x32x128_16x16_16x16_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_intrawave_v1,376.07,469.78,0
80,48,4608,7168,torch.float8_e4m3fnuz,113,0,22.5027,a8w8_bpreshuffle_256x48x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v1,1409.12,1502.78,0
80,48,7168,256,torch.float8_e4m3fnuz,75,0,7.0126,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,251.21,361.55,0
80,48,7168,2304,torch.float8_e4m3fnuz,113,0,13.6727,a8w8_bpreshuffle_256x48x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v1,1159.57,1266.30,0
80,48,11264,1536,torch.float8_e4m3fnuz,113,0,15.2534,a8w8_bpreshuffle_256x48x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v1,1088.90,1210.00,0
80,64,512,7168,torch.float8_e4m3fnuz,10,0,11.1263,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,422.21,376.97,0
80,64,576,7168,torch.float8_e4m3fnuz,24,0,11.163,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v2,473.42,417.56,0
80,64,1280,8192,torch.float8_e4m3fnuz,19,0,13.7807,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v2,973.95,810.84,0
80,64,1536,7168,torch.float8_e4m3fnuz,19,0,16.9363,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v2,832.11,688.78,0
80,64,2112,7168,torch.float8_e4m3fnuz,112,0,18.9179,a8w8_bpreshuffle_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v1,1024.30,838.78,0
80,64,2240,7168,torch.float8_e4m3fnuz,12,0,18.6485,a8w8_bpreshuffle_256x32x64x512_16x16_16x16_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v1,1102.08,900.97,0
80,64,3072,1536,torch.float8_e4m3fnuz,114,0,9.0146,a8w8_bpreshuffle_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,670.00,577.96,0
80,64,4096,512,torch.float8_e4m3fnuz,77,0,5.8414,a8w8_bpreshuffle_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,459.54,454.38,0
80,64,4608,4096,torch.float8_e4m3fnuz,114,0,16.3715,a8w8_bpreshuffle_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1475.69,1204.92,0
80,64,4608,7168,torch.float8_e4m3fnuz,114,0,24.7999,a8w8_bpreshuffle_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1704.79,1374.15,0
80,64,7168,256,torch.float8_e4m3fnuz,75,0,7.6886,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,305.49,360.13,0
80,64,7168,2048,torch.float8_e4m3fnuz,112,0,14.2819,a8w8_bpreshuffle_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v1,1315.69,1101.30,0
80,64,7168,2304,torch.float8_e4m3fnuz,112,0,15.5151,a8w8_bpreshuffle_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v1,1362.50,1133.09,0
80,64,7168,16384,torch.float8_e4m3fnuz,121,0,81.4496,a8w8_bpreshuffle_256x64x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,1845.61,1466.02,0
80,64,8192,1024,torch.float8_e4m3fnuz,114,0,10.9842,a8w8_bpreshuffle_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,977.53,865.13,0
80,64,9216,4096,torch.float8_e4m3fnuz,114,0,25.0703,a8w8_bpreshuffle_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1927.32,1563.23,0
80,64,11264,1536,torch.float8_e4m3fnuz,112,0,17.4734,a8w8_bpreshuffle_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v1,1267.41,1078.30,0
80,64,24576,1536,torch.float8_e4m3fnuz,93,0,27.4074,a8w8_bpreshuffle_256x64x192x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1762.97,1495.68,0
80,80,512,7168,torch.float8_e4m3fnuz,24,0,11.2303,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v2,522.87,385.15,0
80,80,2112,7168,torch.float8_e4m3fnuz,113,0,24.3931,a8w8_bpreshuffle_256x48x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v1,992.99,657.98,0
80,80,2240,7168,torch.float8_e4m3fnuz,113,0,23.5984,a8w8_bpreshuffle_256x48x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v1,1088.64,719.89,0
80,80,4096,512,torch.float8_e4m3fnuz,76,0,6.8102,a8w8_bpreshuffle_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v1,492.71,410.19,0
80,80,4608,7168,torch.float8_e4m3fnuz,115,0,28.9995,a8w8_bpreshuffle_256x80x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v3,1822.38,1184.19,0
80,80,7168,256,torch.float8_e4m3fnuz,75,0,8.2998,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,353.75,361.74,0
80,80,7168,2304,torch.float8_e4m3fnuz,113,0,18.9055,a8w8_bpreshuffle_256x48x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v1,1397.69,943.97,0
80,80,11264,1536,torch.float8_e4m3fnuz,100,0,21.6601,a8w8_bpreshuffle_256x32x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v1,1278.04,887.65,0
80,96,512,7168,torch.float8_e4m3fnuz,10,0,11.6635,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,604.14,382.08,0
80,96,2112,7168,torch.float8_e4m3fnuz,113,0,22.3255,a8w8_bpreshuffle_256x48x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v1,1301.94,727.08,0
80,96,2240,7168,torch.float8_e4m3fnuz,113,0,21.7057,a8w8_bpreshuffle_256x48x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v1,1420.28,791.25,0
80,96,3072,1536,torch.float8_e4m3fnuz,112,0,9.6664,a8w8_bpreshuffle_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v1,937.24,564.42,0
80,96,4096,512,torch.float8_e4m3fnuz,76,0,6.6322,a8w8_bpreshuffle_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v1,607.12,442.20,0
80,96,4608,7168,torch.float8_e4m3fnuz,120,0,29.4707,a8w8_bpreshuffle_256x48x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v1,2151.90,1174.15,0
80,96,7168,256,torch.float8_e4m3fnuz,75,0,8.6194,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,408.75,375.41,0
80,96,7168,2048,torch.float8_e4m3fnuz,113,0,17.6925,a8w8_bpreshuffle_256x48x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v1,1593.09,918.63,0
80,96,7168,2304,torch.float8_e4m3fnuz,84,0,19.1495,a8w8_bpreshuffle_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v1,1655.86,945.85,0
80,96,7168,16384,torch.float8_e4m3fnuz,113,0,98.4525,a8w8_bpreshuffle_256x48x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v1,2290.30,1222.82,0
80,96,11264,1536,torch.float8_e4m3fnuz,119,0,21.7177,a8w8_bpreshuffle_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v1,1529.58,903.03,0
80,96,24576,1536,torch.float8_e4m3fnuz,94,0,34.225,a8w8_bpreshuffle_256x96x192x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2117.68,1245.14,0
80,112,512,7168,torch.float8_e4m3fnuz,10,0,11.9903,a8w8_bpreshuffle_128x16x32x512_16x16_16x16_32x4x1_32x4x1_1x16x1x8_4x4x1_1x1_intrawave_v1,685.62,382.60,0
80,112,2112,7168,torch.float8_e4m3fnuz,112,0,25.9619,a8w8_bpreshuffle_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v1,1306.18,632.26,0
80,112,2240,7168,torch.float8_e4m3fnuz,112,0,26.1124,a8w8_bpreshuffle_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v1,1377.36,664.85,0
80,112,4096,512,torch.float8_e4m3fnuz,76,0,7.3154,a8w8_bpreshuffle_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v1,642.15,419.94,0
80,112,4608,7168,torch.float8_e4m3fnuz,117,0,37.2568,a8w8_bpreshuffle_256x112x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v3,1985.88,935.81,0
80,112,7168,256,torch.float8_e4m3fnuz,75,0,9.207,a8w8_bpreshuffle_128x16x256x64_16x16_16x16_4x16x1_4x32x1_1x16x1x8_8x8x1_1x2_intrawave_v1,446.44,376.81,0
80,112,7168,2304,torch.float8_e4m3fnuz,119,0,21.7835,a8w8_bpreshuffle_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v1,1698.25,843.70,0
80,112,11264,1536,torch.float8_e4m3fnuz,85,0,25.6868,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1508.77,778.48,0
80,128,512,7168,torch.float8_e4m3fnuz,19,0,12.3367,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v2,761.57,382.48,0
80,128,576,7168,torch.float8_e4m3fnuz,25,0,12.3755,a8w8_bpreshuffle_256x16x64x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v2,854.08,419.68,0
80,128,1280,8192,torch.float8_e4m3fnuz,6,0,20.4871,a8w8_bpreshuffle_256x16x128x512_16x16_16x16_32x8x1_32x8x1_1x16x1x16_8x8x1_1x2_intrawave_v1,1310.27,579.00,0
80,128,1536,7168,torch.float8_e4m3fnuz,112,0,22.8955,a8w8_bpreshuffle_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v1,1231.06,538.13,0
80,128,2112,7168,torch.float8_e4m3fnuz,114,0,24.5755,a8w8_bpreshuffle_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1576.99,675.35,0
80,128,2240,7168,torch.float8_e4m3fnuz,114,0,23.9804,a8w8_bpreshuffle_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1714.07,731.73,0
80,128,3072,1536,torch.float8_e4m3fnuz,112,0,11.1838,a8w8_bpreshuffle_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v1,1080.10,509.81,0
80,128,4096,512,torch.float8_e4m3fnuz,76,0,7.2018,a8w8_bpreshuffle_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v1,745.47,445.90,0
80,128,4608,4096,torch.float8_e4m3fnuz,121,0,24.6387,a8w8_bpreshuffle_256x64x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,1961.08,835.20,0
80,128,4608,7168,torch.float8_e4m3fnuz,114,0,38.7224,a8w8_bpreshuffle_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2183.68,907.16,0
80,128,7168,256,torch.float8_e4m3fnuz,73,0,10.1406,a8w8_bpreshuffle_256x32x256x64_16x16_16x16_4x32x1_4x64x1_1x32x1x8_8x8x1_2x1_intrawave_v1,463.25,365.14,0
80,128,7168,2048,torch.float8_e4m3fnuz,119,0,20.5111,a8w8_bpreshuffle_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v1,1832.23,817.96,0
80,128,7168,2304,torch.float8_e4m3fnuz,84,0,21.9275,a8w8_bpreshuffle_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v1,1928.11,850.30,0
80,128,7168,16384,torch.float8_e4m3fnuz,114,0,119.9291,a8w8_bpreshuffle_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2506.88,1012.04,0
80,128,8192,1024,torch.float8_e4m3fnuz,121,0,14.9703,a8w8_bpreshuffle_256x64x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,1434.50,709.19,0
80,128,9216,4096,torch.float8_e4m3fnuz,121,0,39.1328,a8w8_bpreshuffle_256x64x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v3,2469.46,1038.32,0
80,128,11264,1536,torch.float8_e4m3fnuz,85,0,26.4316,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,1675.72,771.11,0
80,128,24576,1536,torch.float8_e4m3fnuz,85,0,42.5762,a8w8_bpreshuffle_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8x8x1_2x1_intrawave_v3,2269.74,1039.00,0
80,160,2112,7168,torch.float8_e4m3fnuz,115,0,28.9398,a8w8_bpreshuffle_256x80x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4x4x1_1x1_intrawave_v3,1673.96,586.10,0
80,160,3072,1536,torch.float8_e4m3fnuz,112,0,11.4913,a8w8_bpreshuffle_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8x8x1_2x1_intrawave_v1,1313.99,517.56,0
80,160,7168,2048,torch.float8_e4m3fnuz,119,0,25.3574,a8w8_bpreshuffle_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8x8x1_1x2_intrawave_v1,1852.56,682.31,0
